Timestamp (GMT),Timer Tick,Channel 1,Channel 2,Channel 3,Channel 4,Node RSSI (dBm),Base RSSI (dBm)
13/05/2014 07:57:29.506750000,166,0.01855655015,0.02680566907,-0.9357458353,26.49634361,-46,-89
13/05/2014 07:57:29.756750000,167,0.0226802621,0.01855824888,-0.9277136922,26.49634361,-46,-89
13/05/2014 07:57:30.006750000,168,0.02680397406,0.01031082869,-0.9036173224,26.49634361,-46,-89
13/05/2014 07:57:30.256750000,169,-0.03917540982,-0.05979224294,-0.5502040982,26.49634361,-46,-89
13/05/2014 07:57:30.506750000,170,-0.002062006388,-0.02267885208,-0.8112479448,26.49634361,-46,-89
13/05/2014 07:57:30.756750000,171,0.006185416598,0.01031082869,-0.8755049109,26.49634361,-46,-89
13/05/2014 07:57:31.006750000,172,0.0226802621,0.02268195897,-0.8996012807,26.49634361,-46,-89
13/05/2014 07:57:31.256750000,173,0.03092768602,0.01443453878,-0.9156655073,26.49634361,-46,-89
13/05/2014 07:57:31.506750000,174,0.02680397406,0.02680566907,-0.9317297339,26.37915421,-50,-86
13/05/2014 07:57:31.756750000,175,0.03917510808,0.01855824888,-0.9196816087,26.37915421,-50,-86
13/05/2014 07:57:32.006750000,176,0.02680397406,0.01443453878,-0.9277136922,26.37915421,-50,-86
13/05/2014 07:57:32.256750000,177,0.03917510808,0.002063408494,-0.9236976504,26.37915421,-50,-86
13/05/2014 07:57:32.506750000,178,0.02680397406,0.01855824888,-0.9317297339,26.49634361,-49,-89
13/05/2014 07:57:32.756750000,179,0.03092768602,0.01031082869,-0.9277136922,26.49634361,-49,-89
13/05/2014 07:57:33.006750000,180,0.03505139798,0.01031082869,-0.9317297339,26.49634361,-49,-89
13/05/2014 07:57:33.256750000,181,0.03505139798,0.01443453878,-0.9397618771,26.49634361,-49,-89
13/05/2014 07:57:33.506750000,182,0.03092768602,0.01855824888,-0.9477940202,26.49634361,-48,-80
13/05/2014 07:57:33.756750000,183,0.02680397406,0.01855824888,-0.9357458353,26.37915421,-48,-80
13/05/2014 07:57:34.006750000,184,0.02680397406,0.01855824888,-0.9317297339,26.49634361,-48,-80
13/05/2014 07:57:34.256750000,185,0.03505139798,0.01031082869,-0.9277136922,26.49634361,-48,-80
13/05/2014 07:57:34.506750000,186,0.02680397406,0.01855824888,-0.9236976504,26.49634361,-50,-87
13/05/2014 07:57:34.756750000,187,0.03092768602,0.01031082869,-0.9317297339,26.49634361,-50,-87
13/05/2014 07:57:35.006750000,188,0.02680397406,0.02268195897,-0.9357458353,26.49634361,-50,-87
13/05/2014 07:57:35.256750000,189,0.03092768602,0.01031082869,-0.9076334238,26.49634361,-50,-87
13/05/2014 07:57:35.506750000,190,0.03505139798,0.01031082869,-0.9477940202,26.49634361,-50,-87
13/05/2014 07:57:35.756750000,191,0.03092768602,0.00618711859,-0.9317297339,26.49634361,-50,-87
13/05/2014 07:57:36.006750000,192,0.0226802621,0.01031082869,-0.9397618771,26.37915421,-50,-87
13/05/2014 07:57:36.256750000,193,0.0226802621,0.01443453878,-0.9196816087,26.49634361,-50,-87
13/05/2014 07:57:36.506750000,194,0.03917510808,-0.05979224294,-1.052211523,26.49634361,-42,-84
13/05/2014 07:57:36.756750000,195,0.03092768602,0.02268195897,-0.9518100619,26.49634361,-42,-84
13/05/2014 07:57:37.006750000,196,0.02680397406,0.01443453878,-0.9357458353,26.49634361,-42,-84
13/05/2014 07:57:37.256750000,197,0.01855655015,0.01031082869,-0.9277136922,26.49634361,-42,-84
13/05/2014 07:57:37.506750000,198,0.03092768602,0.01855824888,-0.9317297339,26.49634361,-45,-82
13/05/2014 07:57:37.756750000,199,0.03917510808,0.02268195897,-0.9317297339,26.49634361,-45,-82
13/05/2014 07:57:38.006750000,200,0.02680397406,0.01031082869,-0.9357458353,26.49634361,-45,-82
13/05/2014 07:57:38.256750000,201,0.02680397406,0.02680566907,-0.9236976504,26.49634361,-45,-82
13/05/2014 07:57:38.506750000,202,0.03505139798,0.02268195897,-0.9357458353,26.49634361,-44,-82
13/05/2014 07:57:38.756750000,203,0.03092768602,0.01855824888,-0.9397618771,26.49634361,-44,-82
13/05/2014 07:57:39.006750000,204,0.02680397406,0.00618711859,-0.9357458353,26.49634361,-44,-82
13/05/2014 07:57:39.256750000,205,0.02680397406,0.00618711859,-0.9277136922,26.49634361,-44,-82
13/05/2014 07:57:39.506750000,206,0.03092768602,0.01443453878,-0.9317297339,26.49634361,-42,-82
13/05/2014 07:57:39.756750000,207,0.03092768602,0.02268195897,-0.8915691376,26.37915421,-42,-82
13/05/2014 07:57:40.006750000,208,0.03917510808,0.01031082869,-0.9357458353,26.49634361,-42,-82
13/05/2014 07:57:40.256750000,209,0.02680397406,0.01855824888,-0.9518100619,26.49634361,-42,-82
13/05/2014 07:57:40.506750000,210,0.03092768602,0.01031082869,-0.9156655073,26.49634361,-45,-83
13/05/2014 07:57:40.756750000,211,0.03505139798,0.01031082869,-0.9236976504,26.49634361,-45,-83
13/05/2014 07:57:41.006750000,212,0.03092768602,0.01031082869,-0.9477940202,26.49634361,-45,-83
13/05/2014 07:57:41.256750000,213,0.03505139798,0.02268195897,-0.9277136922,26.49634361,-45,-83
13/05/2014 07:57:41.506750000,214,0.03917510808,0.06804277003,-0.4056259096,26.49634361,-42,-88
13/05/2014 07:57:41.756750000,215,0.05566995591,-0.002060301602,-0.9116494656,26.49634361,-42,-88
13/05/2014 07:57:42.006750000,216,0.05154624209,0.01031082869,-0.8996012807,26.49634361,-42,-88
13/05/2014 07:57:42.256750000,217,0.03092768602,0.02680566907,-0.9236976504,26.49634361,-42,-88
13/05/2014 07:57:42.506750000,218,0.04742253199,0.03505308926,-0.959842205,26.49634361,-43,-85
13/05/2014 07:57:42.756750000,219,0.05154624209,0.01855824888,-0.959842205,26.49634361,-43,-85
13/05/2014 07:57:43.006750000,220,0.03092768602,0.02268195897,-0.9317297339,26.37915421,-43,-85
13/05/2014 07:57:43.256750000,221,0.01030912809,0.03092937917,-0.9236976504,26.37915421,-43,-85
13/05/2014 07:57:43.506750000,222,0.03917510808,0.02268195897,-0.9397618771,26.49634361,-38,-79
13/05/2014 07:57:43.756750000,223,0.03092768602,0.01031082869,-0.9317297339,26.49634361,-38,-79
13/05/2014 07:57:44.006750000,224,0.03092768602,0.01031082869,-0.9236976504,26.49634361,-38,-79
13/05/2014 07:57:44.256750000,225,0.05154624209,0.01855824888,-0.9437779188,26.49634361,-38,-79
13/05/2014 07:57:44.506750000,226,0.04329881817,0.01031082869,-0.9437779188,26.49634361,-38,-79
13/05/2014 07:57:44.756750000,227,0.03917510808,0.01443453878,-0.9357458353,26.49634361,-38,-79
13/05/2014 07:57:45.006750000,228,0.03092768602,0.00618711859,-0.9277136922,26.49634361,-38,-79
13/05/2014 07:57:45.256750000,229,0.03092768602,0.01443453878,-0.9277136922,26.49634361,-38,-79
13/05/2014 07:57:45.506750000,230,0.03092768602,0.01443453878,-0.9317297339,26.49634361,-36,-87
13/05/2014 07:57:45.756750000,231,0.03092768602,0.01031082869,-0.9397618771,26.37915421,-36,-87
13/05/2014 07:57:46.006750000,232,0.04329881817,0.01855824888,-0.9357458353,26.49634361,-36,-87
13/05/2014 07:57:46.256750000,233,0.03917510808,0.00618711859,-0.9317297339,26.49634361,-36,-87
13/05/2014 07:57:46.506750000,234,0.04329881817,0.01443453878,-0.9317297339,26.49634361,-38,-82
13/05/2014 07:57:46.756750000,235,0.04329881817,0.01031082869,-0.9437779188,26.49634361,-38,-82
13/05/2014 07:57:47.006750000,236,0.02680397406,0.03092937917,-0.9196816087,26.49634361,-38,-82
13/05/2014 07:57:47.256750000,237,0.03917510808,0.01855824888,-0.9277136922,26.49634361,-38,-82
13/05/2014 07:57:47.506750000,238,0.03505139798,0.02268195897,-0.9518100619,26.49634361,-36,-81
13/05/2014 07:57:47.756750000,239,0.03917510808,0.01855824888,-0.9116494656,26.49634361,-36,-81
13/05/2014 07:57:48.006750000,240,-0.07216510177,-0.06391595304,-0.9116494656,26.49634361,-36,-81
13/05/2014 07:57:48.256750000,241,0.04742253199,0.01031082869,-0.9277136922,26.49634361,-36,-81
13/05/2014 07:57:48.506750000,242,0.04329881817,0.02268195897,-0.9437779188,26.49634361,-36,-78
13/05/2014 07:57:48.756750000,243,0.03092768602,0.01031082869,-0.9116494656,26.49634361,-36,-78
13/05/2014 07:57:49.006750000,244,0.03505139798,0.01443453878,-0.9236976504,26.49634361,-36,-78
13/05/2014 07:57:49.256750000,245,0.02680397406,0.002063408494,-0.9317297339,26.49634361,-36,-78
13/05/2014 07:57:49.506750000,246,0.03505139798,0.01855824888,-0.9397618771,26.49634361,-35,-80
13/05/2014 07:57:49.756750000,247,0.03505139798,0.01443453878,-0.9397618771,26.49634361,-35,-80
13/05/2014 07:57:50.006750000,248,0.03092768602,0.02268195897,-0.9277136922,26.49634361,-35,-80
13/05/2014 07:57:50.256750000,249,0.03917510808,0.01443453878,-0.9236976504,26.49634361,-35,-80
13/05/2014 07:57:50.506750000,250,0.02680397406,0.01031082869,-0.9357458353,26.49634361,-38,-84
13/05/2014 07:57:50.756750000,251,0.04329881817,0.02268195897,-0.9317297339,26.49634361,-38,-84
13/05/2014 07:57:51.006750000,252,0.02680397406,0.01031082869,-0.9397618771,26.49634361,-38,-84
13/05/2014 07:57:51.256750000,253,0.03505139798,0.02268195897,-0.9277136922,26.49634361,-38,-84
13/05/2014 07:57:51.506750000,254,0.02680397406,0.03092937917,-0.9277136922,26.49634361,-39,-77
13/05/2014 07:57:51.756750000,255,0.03505139798,0.01855824888,-0.9236976504,26.49634361,-39,-77
13/05/2014 07:57:52.006750000,256,0.03917510808,0.01031082869,-0.9277136922,26.49634361,-39,-77
